,actual,forecast,error,lower_ci,upper_ci
2018-03-14 01:00:00+00:00,48755.0,38021.628966582444,10733.371033417556,,
2018-03-14 02:00:00+00:00,49356.0,37924.807075379445,11431.192924620555,,
2018-03-14 03:00:00+00:00,50493.0,38607.93655387921,11885.063446120788,,
2018-03-14 04:00:00+00:00,53798.0,39930.09216032023,13867.90783967977,,
2018-03-14 05:00:00+00:00,61490.0,42587.73584466413,18902.26415533587,,
2018-03-14 06:00:00+00:00,67169.0,46482.97125411935,20686.02874588065,,
2018-03-14 07:00:00+00:00,69439.0,49764.54489107757,19674.455108922433,,
2018-03-14 08:00:00+00:00,69093.0,52192.793582216145,16900.206417783855,,
2018-03-14 09:00:00+00:00,69630.0,53993.66247010342,15636.337529896577,,
2018-03-14 10:00:00+00:00,70275.0,55427.529680286665,14847.470319713335,,
2018-03-14 11:00:00+00:00,69123.0,55255.182015709644,13867.817984290356,,
2018-03-14 12:00:00+00:00,68539.0,53978.179933257336,14560.820066742664,,
2018-03-14 13:00:00+00:00,67066.0,52940.37390635341,14125.626093646591,,
2018-03-14 14:00:00+00:00,66076.0,52799.623530941215,13276.376469058785,,
2018-03-14 15:00:00+00:00,65574.0,54434.95183839327,11139.048161606734,,
2018-03-14 16:00:00+00:00,66098.0,56956.216826316224,9141.783173683776,,
2018-03-14 17:00:00+00:00,67967.0,56673.70644318198,11293.293556818018,,
2018-03-14 18:00:00+00:00,69451.0,54873.68912181383,14577.310878186167,,
2018-03-14 19:00:00+00:00,65851.0,51446.33630591331,14404.663694086688,,
2018-03-14 20:00:00+00:00,61965.0,48992.665707233115,12972.334292766885,,
2018-03-14 21:00:00+00:00,59334.0,47690.97800958847,11643.02199041153,,
2018-03-14 22:00:00+00:00,55460.0,44299.74438094239,11160.255619057607,,
2018-03-14 23:00:00+00:00,52081.0,41165.49837803794,10915.50162196206,,
2018-03-15 00:00:00+00:00,50545.0,39098.47166241985,11446.528337580152,,
2018-03-15 01:00:00+00:00,50153.0,37974.34822661703,12178.651773382968,,
2018-03-15 02:00:00+00:00,50833.0,37877.52633541403,12955.473664585967,,
2018-03-15 03:00:00+00:00,52137.0,38560.6558139138,13576.3441860862,,
2018-03-15 04:00:00+00:00,55689.0,39882.81142035482,15806.188579645182,,
2018-03-15 05:00:00+00:00,62883.0,42540.45510469872,20342.544895301282,,
2018-03-15 06:00:00+00:00,68366.0,46435.69051415394,21930.30948584606,,
2018-03-15 07:00:00+00:00,70450.0,49717.264151112155,20732.735848887845,,
2018-03-15 08:00:00+00:00,70499.0,52145.51284225073,18353.487157749267,,
2018-03-15 09:00:00+00:00,71289.0,53946.38173013801,17342.61826986199,,
2018-03-15 10:00:00+00:00,71920.0,55380.24894032125,16539.751059678747,,
2018-03-15 11:00:00+00:00,70809.0,55207.90127574423,15601.098724255768,,
2018-03-15 12:00:00+00:00,70421.0,53930.89919329192,16490.100806708077,,
2018-03-15 13:00:00+00:00,70067.0,52893.093166388,17173.906833612004,,
2018-03-15 14:00:00+00:00,68897.0,52752.3427909758,16144.657209024197,,
2018-03-15 15:00:00+00:00,67763.0,54387.671098427854,13375.328901572146,,
2018-03-15 16:00:00+00:00,68279.0,56908.93608635081,11370.063913649188,,
2018-03-15 17:00:00+00:00,71027.0,56626.42570321657,14400.57429678343,,
2018-03-15 18:00:00+00:00,71336.0,54826.40838184842,16509.59161815158,,
2018-03-15 19:00:00+00:00,67381.0,51399.0555659479,15981.9444340521,,
2018-03-15 20:00:00+00:00,63642.0,48945.3849672677,14696.615032732298,,
2018-03-15 21:00:00+00:00,61064.0,47643.69726962306,13420.302730376941,,
2018-03-15 22:00:00+00:00,56501.0,44252.46364097698,12248.536359023019,,
2018-03-15 23:00:00+00:00,52725.0,41118.21763807253,11606.782361927471,,
2018-03-16 00:00:00+00:00,50787.0,39051.190922454436,11735.809077545564,,
2018-03-16 01:00:00+00:00,49927.0,37927.06748665162,11999.93251334838,,
2018-03-16 02:00:00+00:00,50360.0,37830.24559544862,12529.754404551379,,
2018-03-16 03:00:00+00:00,51952.0,38513.37507394839,13438.624926051612,,
2018-03-16 04:00:00+00:00,55063.0,39835.530680389405,15227.469319610595,,
2018-03-16 05:00:00+00:00,62370.0,42493.174364733306,19876.825635266694,,
2018-03-16 06:00:00+00:00,67618.0,46388.40977418853,21229.590225811473,,
2018-03-16 07:00:00+00:00,70921.0,49669.98341114674,21251.016588853257,,
2018-03-16 08:00:00+00:00,71388.0,52098.23210228532,19289.76789771468,,
2018-03-16 09:00:00+00:00,71710.0,53899.1009901726,17810.8990098274,,
2018-03-16 10:00:00+00:00,72945.0,55332.96820035584,17612.03179964416,,
2018-03-16 11:00:00+00:00,72296.0,55160.62053577882,17135.37946422118,,
2018-03-16 12:00:00+00:00,70660.0,53883.61845332651,16776.38154667349,,
2018-03-16 13:00:00+00:00,69029.0,52845.812426422584,16183.187573577416,,
2018-03-16 14:00:00+00:00,68207.0,52705.06205101039,15501.93794898961,,
2018-03-16 15:00:00+00:00,67079.0,54340.39035846244,12738.609641537558,,
2018-03-16 16:00:00+00:00,67743.0,56861.6553463854,10881.3446536146,,
2018-03-16 17:00:00+00:00,69869.0,56579.14496325116,13289.855036748842,,
2018-03-16 18:00:00+00:00,70460.0,54779.12764188301,15680.87235811699,,
2018-03-16 19:00:00+00:00,65972.0,51351.77482598249,14620.225174017512,,
2018-03-16 20:00:00+00:00,62075.0,48898.10422730229,13176.89577269771,,
2018-03-16 21:00:00+00:00,60547.0,47596.41652965765,12950.583470342353,,
2018-03-16 22:00:00+00:00,56847.0,44205.18290101157,12641.817098988431,,
2018-03-16 23:00:00+00:00,53043.0,41070.93689810712,11972.063101892883,,
2018-03-17 00:00:00+00:00,51311.0,39003.910182489024,12307.089817510976,,
2018-03-17 01:00:00+00:00,50328.0,37879.78674668621,12448.213253313792,,
2018-03-17 02:00:00+00:00,50472.0,37782.96485548321,12689.03514451679,,
2018-03-17 03:00:00+00:00,50993.0,38466.094333982976,12526.905666017024,,
2018-03-17 04:00:00+00:00,50731.0,39788.24994042399,10942.750059576007,,
2018-03-17 05:00:00+00:00,51205.0,42445.893624767894,8759.106375232106,,
2018-03-17 06:00:00+00:00,53997.0,46341.129034223115,7655.870965776885,,
2018-03-17 07:00:00+00:00,58406.0,49622.70267118133,8783.29732881867,,
2018-03-17 08:00:00+00:00,62005.0,52050.95136231991,9954.04863768009,,
2018-03-17 09:00:00+00:00,63670.0,53851.82025020719,9818.179749792813,,
2018-03-17 10:00:00+00:00,65006.0,55285.68746039043,9720.312539609571,,
2018-03-17 11:00:00+00:00,64152.0,55113.33979581341,9038.660204186592,,
2018-03-17 12:00:00+00:00,62860.0,53836.3377133611,9023.6622866389,,
2018-03-17 13:00:00+00:00,61093.0,52798.53168645717,8294.468313542828,,
2018-03-17 14:00:00+00:00,60267.0,52657.78131104498,7609.218688955021,,
2018-03-17 15:00:00+00:00,60440.0,54293.10961849703,6146.89038150297,,
2018-03-17 16:00:00+00:00,60788.0,56814.37460641999,3973.6253935800123,,
2018-03-17 17:00:00+00:00,63897.0,56531.864223285746,7365.1357767142545,,
2018-03-17 18:00:00+00:00,63652.0,54731.8469019176,8920.153098082403,,
2018-03-17 19:00:00+00:00,59752.0,51304.494086017075,8447.505913982925,,
2018-03-17 20:00:00+00:00,57256.0,48850.82348733688,8405.176512663122,,
2018-03-17 21:00:00+00:00,56954.0,47549.135789692235,9404.864210307765,,
2018-03-17 22:00:00+00:00,55228.0,44157.90216104616,11070.097838953843,,
2018-03-17 23:00:00+00:00,52693.0,41023.656158141705,11669.343841858295,,
2018-03-18 00:00:00+00:00,50884.0,38956.62944252361,11927.370557476388,,
2018-03-18 01:00:00+00:00,50078.0,37832.506006720796,12245.493993279204,,
2018-03-18 02:00:00+00:00,49324.0,37735.6841155178,11588.315884482203,,
2018-03-18 03:00:00+00:00,49135.0,38418.81359401756,10716.186405982437,,
2018-03-18 04:00:00+00:00,48405.0,39740.96920045858,8664.030799541419,,
2018-03-18 05:00:00+00:00,46821.0,42398.61288480248,4422.387115197518,,
2018-03-18 06:00:00+00:00,48691.0,46293.8482942577,2397.151705742297,,
2018-03-18 07:00:00+00:00,52677.0,49575.42193121592,3101.5780687840816,,
2018-03-18 08:00:00+00:00,56188.0,52003.6706223545,4184.329377645503,,
2018-03-18 09:00:00+00:00,58391.0,53804.539510241775,4586.460489758225,,
2018-03-18 10:00:00+00:00,59943.0,55238.40672042502,4704.593279574983,,
2018-03-18 11:00:00+00:00,58696.0,55066.059055847996,3629.940944152004,,
2018-03-18 12:00:00+00:00,56409.0,53789.05697339569,2619.9430266043128,,
2018-03-18 13:00:00+00:00,54809.0,52751.25094649176,2057.7490535082397,,
2018-03-18 14:00:00+00:00,54241.0,52610.50057107957,1630.4994289204333,,
2018-03-18 15:00:00+00:00,54397.0,54245.82887853162,151.1711214683819,,
2018-03-18 16:00:00+00:00,56508.0,56767.093866454576,-259.0938664545756,,
2018-03-18 17:00:00+00:00,60154.0,56484.58348332033,3669.4165166796665,,
2018-03-18 18:00:00+00:00,61409.0,54684.566161952185,6724.433838047815,,
2018-03-18 19:00:00+00:00,58601.0,51257.21334605166,7343.786653948337,,
2018-03-18 20:00:00+00:00,56877.0,48803.542747371466,8073.457252628534,,
2018-03-18 21:00:00+00:00,57048.0,47501.85504972682,9546.144950273178,,
2018-03-18 22:00:00+00:00,54439.0,44110.621421080745,10328.378578919255,,
2018-03-18 23:00:00+00:00,51660.0,40976.37541817629,10683.624581823708,,
2018-03-19 00:00:00+00:00,50349.0,38909.3487025582,11439.6512974418,,
2018-03-19 01:00:00+00:00,49451.0,37785.225266755384,11665.774733244616,,
2018-03-19 02:00:00+00:00,49616.0,37688.403375552385,11927.596624447615,,
2018-03-19 03:00:00+00:00,50917.0,38371.53285405215,12545.467145947849,,
2018-03-19 04:00:00+00:00,55124.0,39693.68846049317,15430.31153950683,,
2018-03-19 05:00:00+00:00,62804.0,42351.33214483707,20452.66785516293,,
2018-03-19 06:00:00+00:00,68050.0,46246.56755429229,21803.43244570771,,
2018-03-19 07:00:00+00:00,70174.0,49528.14119125051,20645.858808749494,,
2018-03-19 08:00:00+00:00,70974.0,51956.389882389085,19017.610117610915,,
2018-03-19 09:00:00+00:00,71799.0,53757.25877027636,18041.741229723637,,
2018-03-19 10:00:00+00:00,72233.0,55191.125980459605,17041.874019540395,,
2018-03-19 11:00:00+00:00,71629.0,55018.778315882584,16610.221684117416,,
2018-03-19 12:00:00+00:00,70722.0,53741.776233430275,16980.223766569725,,
2018-03-19 13:00:00+00:00,69890.0,52703.97020652635,17186.02979347365,,
2018-03-19 14:00:00+00:00,69148.0,52563.219831114155,16584.780168885845,,
2018-03-19 15:00:00+00:00,67726.0,54198.548138566206,13527.451861433794,,
2018-03-19 16:00:00+00:00,68799.0,56719.81312648916,12079.186873510836,,
2018-03-19 17:00:00+00:00,70643.0,56437.30274335492,14205.697256645079,,
2018-03-19 18:00:00+00:00,72285.0,54637.28542198677,17647.714578013227,,
2018-03-19 19:00:00+00:00,68791.0,51209.93260608625,17581.06739391375,,
2018-03-19 20:00:00+00:00,65059.0,48756.262007406054,16302.737992593946,,
2018-03-19 21:00:00+00:00,63086.0,47454.57430976141,15631.42569023859,,
2018-03-19 22:00:00+00:00,59570.0,44063.34068111533,15506.659318884667,,
2018-03-19 23:00:00+00:00,56527.0,40929.09467821088,15597.90532178912,,
2018-03-20 00:00:00+00:00,54605.0,38862.06796259279,15742.932037407212,,
2018-03-20 01:00:00+00:00,53775.0,37737.94452678997,16037.055473210028,,
2018-03-20 02:00:00+00:00,53773.0,37641.12263558697,16131.877364413027,,
2018-03-20 03:00:00+00:00,54968.0,38324.25211408674,16643.74788591326,,
2018-03-20 04:00:00+00:00,57904.0,39646.40772052776,18257.592279472243,,
2018-03-20 05:00:00+00:00,64263.0,42304.05140487166,21958.948595128342,,
2018-03-20 06:00:00+00:00,69042.0,46199.28681432688,22842.71318567312,,
2018-03-20 07:00:00+00:00,72238.0,49480.860451285094,22757.139548714906,,
2018-03-20 08:00:00+00:00,72799.0,51909.10914242367,20889.890857576327,,
2018-03-20 09:00:00+00:00,73804.0,53709.97803031095,20094.02196968905,,
2018-03-20 10:00:00+00:00,74145.0,55143.84524049419,19001.154759505807,,
2018-03-20 11:00:00+00:00,73027.0,54971.49757591717,18055.502424082828,,
2018-03-20 12:00:00+00:00,71895.0,53694.49549346486,18200.504506535137,,
2018-03-20 13:00:00+00:00,71127.0,52656.689466560936,18470.310533439064,,
2018-03-20 14:00:00+00:00,70324.0,52515.93909114874,17808.060908851257,,
2018-03-20 15:00:00+00:00,68980.0,54151.267398600794,14828.732601399206,,
2018-03-20 16:00:00+00:00,69652.0,56672.53238652375,12979.467613476249,,
2018-03-20 17:00:00+00:00,71411.0,56390.02200338951,15020.97799661049,,
2018-03-20 18:00:00+00:00,73382.0,54590.00468202136,18791.99531797864,,
2018-03-20 19:00:00+00:00,69483.0,51162.65186612084,18320.34813387916,,
2018-03-20 20:00:00+00:00,65917.0,48708.98126744064,17208.018732559358,,
2018-03-20 21:00:00+00:00,62930.0,47407.293569796,15522.706430204002,,
2018-03-20 22:00:00+00:00,58944.0,44016.05994114992,14927.94005885008,,
2018-03-20 23:00:00+00:00,56424.0,40881.81393824547,15542.186061754532,,
2018-03-21 00:00:00+00:00,54430.0,38814.787222627376,15615.212777372624,,
2018-03-21 01:00:00+00:00,53524.0,37690.66378682456,15833.33621317544,,
2018-03-21 02:00:00+00:00,53792.0,37593.84189562156,16198.158104378439,,
2018-03-21 03:00:00+00:00,55172.0,38276.97137412133,16895.028625878673,,
2018-03-21 04:00:00+00:00,58259.0,39599.126980562345,18659.873019437655,,
2018-03-21 05:00:00+00:00,63946.0,42256.770664906246,21689.229335093754,,
2018-03-21 06:00:00+00:00,68655.0,46152.00607436147,22502.993925638533,,
2018-03-21 07:00:00+00:00,71119.0,49433.57971131968,21685.420288680318,,
2018-03-21 08:00:00+00:00,71142.0,51861.82840245826,19280.17159754174,,
2018-03-21 09:00:00+00:00,71537.0,53662.69729034554,17874.30270965446,,
2018-03-21 10:00:00+00:00,72416.0,55096.56450052878,17319.43549947122,,
2018-03-21 11:00:00+00:00,71745.0,54924.21683595176,16820.78316404824,,
2018-03-21 12:00:00+00:00,71445.0,53647.21475349945,17797.78524650055,,
2018-03-21 13:00:00+00:00,69648.0,52609.408726595524,17038.591273404476,,
2018-03-21 14:00:00+00:00,68683.0,52468.65835118333,16214.34164881667,,
2018-03-21 15:00:00+00:00,67621.0,54103.98665863538,13517.013341364618,,
2018-03-21 16:00:00+00:00,68070.0,56625.25164655834,11444.74835344166,,
2018-03-21 17:00:00+00:00,70127.0,56342.7412634241,13784.258736575903,,
2018-03-21 18:00:00+00:00,72107.0,54542.72394205595,17564.27605794405,,
2018-03-21 19:00:00+00:00,68580.0,51115.37112615543,17464.628873844573,,
2018-03-21 20:00:00+00:00,65093.0,48661.70052747523,16431.29947252477,,
2018-03-21 21:00:00+00:00,62420.0,47360.012829830586,15059.987170169414,,
2018-03-21 22:00:00+00:00,59301.0,43968.77920118451,15332.220798815491,,
2018-03-21 23:00:00+00:00,56291.0,40834.533198280056,15456.466801719944,,
2018-03-22 00:00:00+00:00,54621.0,38767.506482661964,15853.493517338036,,
2018-03-22 01:00:00+00:00,53097.0,37643.38304685915,15453.616953140852,,
2018-03-22 02:00:00+00:00,53580.0,37546.56115565615,16033.438844343851,,
2018-03-22 03:00:00+00:00,54545.0,38229.690634155915,16315.309365844085,,
2018-03-22 04:00:00+00:00,57288.0,39551.84624059693,17736.153759403067,,
2018-03-22 05:00:00+00:00,63458.0,42209.48992494083,21248.510075059166,,
2018-03-22 06:00:00+00:00,67996.0,46104.725334396055,21891.274665603945,,
2018-03-22 07:00:00+00:00,71141.0,49386.29897135427,21754.70102864573,,
2018-03-22 08:00:00+00:00,71905.0,51814.54766249285,20090.45233750715,,
2018-03-22 09:00:00+00:00,72585.0,53615.41655038013,18969.583449619873,,
2018-03-22 10:00:00+00:00,73172.0,55049.28376056337,18122.71623943663,,
2018-03-22 11:00:00+00:00,72915.0,54876.93609598635,18038.063904013652,,
2018-03-22 12:00:00+00:00,72673.0,53599.93401353404,19073.06598646596,,
2018-03-22 13:00:00+00:00,72071.0,52562.12798663011,19508.872013369888,,
2018-03-22 14:00:00+00:00,71367.0,52421.37761121792,18945.62238878208,,
2018-03-22 15:00:00+00:00,70439.0,54056.70591866997,16382.29408133003,,
2018-03-22 16:00:00+00:00,70343.0,56577.97090659293,13765.029093407073,,
2018-03-22 17:00:00+00:00,71402.0,56295.460523458685,15106.539476541315,,
2018-03-22 18:00:00+00:00,71821.0,54495.44320209054,17325.556797909463,,
2018-03-22 19:00:00+00:00,68072.0,51068.090386190015,17003.909613809985,,
2018-03-22 20:00:00+00:00,64137.0,48614.41978750982,15522.580212490182,,
2018-03-22 21:00:00+00:00,61447.0,47312.732089865174,14134.267910134826,,
2018-03-22 22:00:00+00:00,57729.0,43921.4984612191,13807.501538780904,,
2018-03-22 23:00:00+00:00,54243.0,40787.252458314644,13455.747541685356,,
2018-03-23 00:00:00+00:00,51780.0,38720.22574269655,13059.774257303448,,
2018-03-23 01:00:00+00:00,50877.0,37596.102306893736,13280.897693106264,,
2018-03-23 02:00:00+00:00,51094.0,37499.28041569074,13594.719584309263,,
2018-03-23 03:00:00+00:00,52407.0,38182.4098941905,14224.590105809497,,
2018-03-23 04:00:00+00:00,55735.0,39504.56550063152,16230.434499368479,,
2018-03-23 05:00:00+00:00,62253.0,42162.20918497542,20090.79081502458,,
2018-03-23 06:00:00+00:00,67184.0,46057.44459443064,21126.555405569357,,
2018-03-23 07:00:00+00:00,69768.0,49339.01823138886,20428.981768611142,,
2018-03-23 08:00:00+00:00,70159.0,51767.26692252744,18391.733077472563,,
2018-03-23 09:00:00+00:00,71458.0,53568.135810414715,17889.864189585285,,
2018-03-23 10:00:00+00:00,72480.0,55002.00302059796,17477.996979402044,,
2018-03-23 11:00:00+00:00,71717.0,54829.655356020936,16887.344643979064,,
2018-03-23 12:00:00+00:00,70338.0,53552.65327356863,16785.346726431373,,
2018-03-23 13:00:00+00:00,68988.0,52514.8472466647,16473.1527533353,,
2018-03-23 14:00:00+00:00,67558.0,52374.09687125251,15183.903128747494,,
2018-03-23 15:00:00+00:00,66655.0,54009.42517870456,12645.574821295442,,
2018-03-23 16:00:00+00:00,66874.0,56530.690166627515,10343.309833372485,,
2018-03-23 17:00:00+00:00,67598.0,56248.17978349327,11349.820216506727,,
2018-03-23 18:00:00+00:00,68721.0,54448.162462125125,14272.837537874875,,
2018-03-23 19:00:00+00:00,65178.0,51020.8096462246,14157.190353775397,,
2018-03-23 20:00:00+00:00,61482.0,48567.139047544406,12914.860952455594,,
2018-03-23 21:00:00+00:00,59307.0,47265.45134989976,12041.548650100238,,
2018-03-23 22:00:00+00:00,55757.0,43874.217721253684,11882.782278746316,,
2018-03-23 23:00:00+00:00,52502.0,40739.97171834923,11762.028281650768,,
2018-03-24 00:00:00+00:00,50002.0,38672.94500273114,11329.05499726886,,
2018-03-24 01:00:00+00:00,48687.0,37548.82156692832,11138.178433071676,,
2018-03-24 02:00:00+00:00,48355.0,37451.999675725325,10903.000324274675,,
2018-03-24 03:00:00+00:00,48731.0,38135.12915422509,10595.870845774909,,
2018-03-24 04:00:00+00:00,48877.0,39457.28476066611,9419.715239333891,,
2018-03-24 05:00:00+00:00,48374.0,42114.92844501001,6259.071554989991,,
2018-03-24 06:00:00+00:00,51258.0,46010.16385446523,5247.8361455347695,,
2018-03-24 07:00:00+00:00,55253.0,49291.737491423446,5961.262508576554,,
2018-03-24 08:00:00+00:00,56828.0,51719.986182562025,5108.013817437975,,
2018-03-24 09:00:00+00:00,57767.0,53520.8550704493,4246.144929550697,,
2018-03-24 10:00:00+00:00,59069.0,54954.722280632544,4114.277719367456,,
2018-03-24 11:00:00+00:00,57841.0,54782.374616055524,3058.625383944476,,
2018-03-24 12:00:00+00:00,55549.0,53505.372533603215,2043.6274663967852,,
2018-03-24 13:00:00+00:00,53405.0,52467.56650669929,937.4334933007121,,
2018-03-24 14:00:00+00:00,52401.0,52326.816131287094,74.18386871290568,,
2018-03-24 15:00:00+00:00,52365.0,53962.144438739146,-1597.1444387391457,,
2018-03-24 16:00:00+00:00,53818.0,56483.4094266621,-2665.409426662103,,
2018-03-24 17:00:00+00:00,56569.0,56200.89904352786,368.10095647213893,,
2018-03-24 18:00:00+00:00,58720.0,54400.88172215971,4319.118277840287,,
2018-03-24 19:00:00+00:00,55452.0,50973.52890625919,4478.471093740809,,
2018-03-24 20:00:00+00:00,52562.0,48519.858307578994,4042.141692421006,,
2018-03-24 21:00:00+00:00,51616.0,47218.17060993435,4397.82939006565,,
2018-03-24 22:00:00+00:00,48471.0,43826.93698128827,4644.063018711728,,
2018-03-24 23:00:00+00:00,45799.0,40692.69097838382,5106.30902161618,,
2018-03-25 00:00:00+00:00,41315.0,38625.66426276573,2689.3357372342725,,
2018-03-25 01:00:00+00:00,43574.0,37501.54082696291,6072.4591730370885,,
2018-03-25 02:00:00+00:00,43086.0,37404.71893575991,5681.281064240087,,
2018-03-25 03:00:00+00:00,42386.0,38087.84841425968,4298.151585740321,,
2018-03-25 04:00:00+00:00,42144.0,39410.0040207007,2733.995979299303,,
2018-03-25 05:00:00+00:00,42848.0,42067.6477050446,780.3522949554026,,
2018-03-25 06:00:00+00:00,45308.0,45962.88311449982,-654.8831144998185,,
2018-03-25 07:00:00+00:00,48241.0,49244.456751458034,-1003.456751458034,,
